;nr;file;year;page;source;context;cluster;nz;loc
3805;798;1791_Purm_Louw_01B;1791;149;het contract;het Contract  getekend waer door aan Sijne Hoogheijd;1;N;p
3806;797;1791_Purm_Louw_01B;1791;149;aentek van de burgem cs del;Aentek van de Burgem Cs Del;8;N;p
3807;800;1791_Purm_Louw_01B;1791;149;zie t leven van prins willem de eerste in 8vo agtste boek bladz 481;daar van gedreeven  zie t Leven van Prins Willem de Eerste in 8vo Agtste boek bladz 481;4;N;p
3808;801;1791_Purm_Louw_01B;1791;150;bij van mourik 1774 het 36ste deel en 287ste stuk;bij van Mourik 1774 het 36ste deel en 287ste Stuk;8;N;p
3809;802;1791_Purm_Louw_01B;1791;150;zie brants cronijk van enkhuijz bladz;zie Brants Cronijk van Enkhuijz bladz;8;N;p
3810;803;1791_Purm_Louw_01B;1791;152;30 artic gearresteerd 1 werdende in t 5e articul;ten Gestaande in 30 Artic gearresteerd 1 werdende in t 5e Articul;8;N;p
3811;804;1791_Purm_Louw_01B;1791;152;6 articul;en in 6 Articul;1;N;p
3812;809;1791_Purm_Louw_01B;1791;153;deze ordonnantie;deze Ordonnantie  is gepublic ten overstaan de Heer Corn;1;N;p
3813;807;1791_Purm_Louw_01B;1791;153;volg artic 15;Volg Artic 15;8;N;p
3814;808;1791_Purm_Louw_01B;1791;153;volg artic 16;Volg Artic 16;8;N;p
3815;805;1791_Purm_Louw_01B;1791;153;volgens het 7 articul;Volgens het 7 Articul;8;N;p
3816;806;1791_Purm_Louw_01B;1791;153;volgens het 9 artic;en volgens het 9 Artic;8;N;p
3817;810;1791_Purm_Louw_01B;1791;154;de beschrijvinge van amsterdam van j wagenaar 8 ste stuk 3de deel 3de boek bladz 36 in octavo;doopsgezinden geweest is blijkt uijt  de beschrijvinge van Amsterdam van J Wagenaar 8 Ste Stuk 3de deel 3de boek bladz 36 in Octavo;8;N;p
3818;811;1791_Purm_Louw_01B;1791;156;1 zie europ mercurius van t jaer 1697 bladz 363;1 zie Europ Mercurius van t jaer 1697 bladz 363;4;N;p
3819;812;1791_Purm_Louw_01B;1791;157;advertentie van de haerlemmer courant in dato 24 maert 1703;Advertentie van de Haerlemmer Courant in dato 24 Maert 1703  eene Lotereije getrokken wor;3;N;p
3820;813;1791_Purm_Louw_01B;1791;157;1 zie medenblikker kronijk van dirk burg van schoorl bladz 290;1 Zie Medenblikker Kronijk van dirk Burg van Schoorl bladz 290;8;N;p
3821;814;1791_Purm_Louw_01B;1791;159;zie d europaesche mercurius van julij 1703 bladzeijde 107;3 zie d Europaesche Mercurius van Julij 1703 bladzeijde 107;4;N;p
3822;815;1791_Purm_Louw_01B;1791;161;van noord holl bladz 288;van Noord Holl bladz 288;8;N;p
3823;816;1791_Purm_Louw_01B;1791;168;den israelitische zegenwens uijt numer 6 vs 24 25 en 26 en uijt den 121 psalm vs 8;ge met den Israelitische Zegenwens uijt Numer 6 Vs 24 25 en 26 en uijt den 121 Psalm Vs 8  besloten zijnde de Toehoorderen zeer;9;N;p
3824;818;1791_Purm_Louw_01B;1791;170;zie van deze toorn verders op bladz;zie van deze Toorn verders op bladz;8;N;p
3825;817;1791_Purm_Louw_01B;1791;170;2 corr 4 vs;gepredikt uijt 2 Corr 4 Vs  6 zijnde bevestigd;9;N;p
3826;819;1791_Purm_Louw_01B;1791;171;hier voor gemeld op bladz 244;hier voor gemeld op bladz 244 gemaekt in de;8;N;p
3827;821;1791_Purm_Louw_01B;1791;172;2 zie verders hierna op bladz 60 beschr van purmerend;2 zie verders hierna op bladz 60 beschr van Purmerend;8;N;p
3828;820;1791_Purm_Louw_01B;1791;172;4 zie verders de medenblikk kron bladz 358 een ofmi#;4 zie verders de Medenblikk Kron bladz 358 een ofmi#;8;N;p
3829;822;1791_Purm_Louw_01B;1791;172;zie van halmaas toneel der vereenigde nederlanden 2e deel bladzyde 149;1 zie van Halmaas Toneel der Vereenigde Nederlanden 2e deel bladzyde 149  de Heer Prezid Schepen;8;N;p
3830;823;1791_Purm_Louw_01B;1791;175;1 zie medenblikker kronijk 2de deel bladz 25;1 zie Medenblikker Kronijk 2de deel bladz 25;8;N;p
3831;824;1791_Purm_Louw_01B;1791;176;reglement voor de practisijns;geregten een nieuws Reglement voor de Practisijns gemaekt waar na dezelve haer in het;8;N;p
3832;825;1791_Purm_Louw_01B;1791;177;de tweede lijste van de beleninge der ampten van den jaere 1727 in s haege bij paulus en isaek schelte gedrukt;zie de tweede Lijste van de beleninge der Ampten van den jaere 1727 in S Haege bij Paulus en Isaek Schelte gedrukt;8;N;p
3833;826;1791_Purm_Louw_01B;1791;178;men;2 Men  zegd dat de Brand door een Brouwers Mof;6;N;p
3834;827;1791_Purm_Louw_01B;1791;179;amos 7 vers 4 en 5;eene gepaste Leer reden uijt Amos 7 Vers 4 en 5 de woorden zijn Wijders deed;9;N;p
3835;831;1791_Purm_Louw_01B;1791;180;de medenblikker cronijk 2 deez bladz 142;1 zie van deze Collecte  de Medenblikker Cronijk 2 deez bladz 142;8;N;p
3836;828;1791_Purm_Louw_01B;1791;180;e klaegliederen jeremia 3 vers 22;uijt d e Klaegliederen Jeremia 3 Vers 22 de;9;N;p
3837;830;1791_Purm_Louw_01B;1791;180;job 5 vs 18;pels zijne Inleijdinge was uijt  Job 5 Vs 18  Wat;9;N;p
3838;829;1791_Purm_Louw_01B;1791;180;psalm 48 vers 10;woorden uijt Psalm 48 Vers 10  O Godt wij geden;9;N;p
3839;832;1791_Purm_Louw_01B;1791;185;een burger;een Burger 4 dezer Stad dewelke in dezelve Handelde heeft;8;N;p
3840;833;1791_Purm_Louw_01B;1791;188;volgens een lijst over gants holl en w friess;3 Volgens een Lijst over gants Holl en W Friess;8;N;p
3841;834;1791_Purm_Louw_01B;1791;192;aenschrijvinge;Ook kwam alhier Aenschrijvinge  om een Comp;8;N;p
3842;835;1791_Purm_Louw_01B;1791;194;plakaet van 12 september 1747;Liberale gifte volgs Plakaet van 12 September 1747;1;N;p
3843;837;1791_Purm_Louw_01B;1791;195;dit req;trokken en hebben dit req  uijt haer Naem;1;N;p
3844;840;1791_Purm_Louw_01B;1791;195;dit request;om  dit request te prezenteeren en zijne doorl;1;N;p
3845;836;1791_Purm_Louw_01B;1791;195;een request;Burgers in beweginge en stelde  een request in geschrift en prezenteerde het;1;N;p
3846;839;1791_Purm_Louw_01B;1791;195;een twede request;gers dezer Stad  een Twede request Strek;1;N;p
3847;838;1791_Purm_Louw_01B;1791;195;zijn hoogh;teerd zijn Hoogh  antwoorde dat Hij hem nader;6;N;p
3848;841;1791_Purm_Louw_01B;1791;197;publicatie;Publicatie geschiede Willem Kaerel;1;N;p
3849;842;1791_Purm_Louw_01B;1791;199;eerste request;Eerste Request  van;1;N;p
3850;843;1791_Purm_Louw_01B;1791;199;het twede quest van;Het Twede quest van;1;N;p
3851;846;1791_Purm_Louw_01B;1791;200;de dispositie van zijne hoogh;Vervolg wegens de dispositie van zijne Hoogh;1;N;p
3852;844;1791_Purm_Louw_01B;1791;200;vervolg op het eerste reg;Vervolg op het Eerste reg;1;N;p
3853;845;1791_Purm_Louw_01B;1791;200;vervolg op het twede request;Vervolg op het Twede Request;1;N;p
3854;847;1791_Purm_Louw_01B;1791;201;t eerste reg;Verv op  t Eerste reg;1;N;p
3855;848;1791_Purm_Louw_01B;1791;202;het eerste req;Vervolg op  het Eerste req;1;N;p
3856;849;1791_Purm_Louw_01B;1791;202;twede request;Vervolg op het  Twede Request;1;N;p
3857;852;1791_Purm_Louw_01B;1791;203;dispos van zijn hoogh;Dispos van zijn Hoogh;1;N;p
3858;850;1791_Purm_Louw_01B;1791;203;t eerste req;Vervolg op  t Eerste req;1;N;p
3859;851;1791_Purm_Louw_01B;1791;203;tweede request;Vervolg op het Tweede Request;1;N;p
3860;855;1791_Purm_Louw_01B;1791;204;dispos van zijne hoogheijd;dispos van zijne Hoogheijd;1;N;p
3861;854;1791_Purm_Louw_01B;1791;204;het twede request;Vervolg van  het Twede Request;1;N;p
3862;853;1791_Purm_Louw_01B;1791;204;t eerste req;Vervolg van  t Eerste req;1;N;p
3863;856;1791_Purm_Louw_01B;1791;205;het eerste request;Vervolg van het Eerste request;1;N;p
3864;857;1791_Purm_Louw_01B;1791;205;het twede request;Vervolg van  het Twede request;1;N;p
3865;860;1791_Purm_Louw_01B;1791;206;decisie van zijne hoogheijd;Decisie van zijne Hoogheijd;1;N;p
3866;858;1791_Purm_Louw_01B;1791;206;het eerste request;Vervolg op  het Eerste Request;1;N;p
3867;859;1791_Purm_Louw_01B;1791;206;het twede request;Vervlg op het Twede Request;1;N;p
3868;863;1791_Purm_Louw_01B;1791;207;decisie van zijn hoogheijd;Decisie van zijn Hoogheijd;1;N;p
3869;861;1791_Purm_Louw_01B;1791;207;het erste request;Vervolg op het erste request;1;N;p
3870;862;1791_Purm_Louw_01B;1791;207;het twede req;Vervolg op  het Twede req;1;N;p
3871;864;1791_Purm_Louw_01B;1791;208;decisie van sijn hoogheijd;Verdere decisie van Sijn Hoogheijd;1;N;p
3872;867;1791_Purm_Louw_01B;1791;209;decisie van zijn hoogheijd;Decisie van zijn Hoogheijd;1;N;p
3873;865;1791_Purm_Louw_01B;1791;209;het eerste request;Vervolg op  het Eerste Request;1;N;p
3874;866;1791_Purm_Louw_01B;1791;209;het twede req;op  het Twede req;1;N;p
3875;870;1791_Purm_Louw_01B;1791;210;decisie van zijn hoogheijd;Decisie van zijn Hoogheijd;1;N;p
3876;869;1791_Purm_Louw_01B;1791;210;het 2de request;Vervolg op het 2de Request;1;N;p
3877;868;1791_Purm_Louw_01B;1791;210;het eerste request;Vervolg op  het Eerste request;1;N;p
3878;873;1791_Purm_Louw_01B;1791;211;decisie van zijne hoogheijd;Decisie van zijne Hoogheijd;1;N;p
3879;871;1791_Purm_Louw_01B;1791;211;het eerste request;Vervolg op het Eerste request;1;N;p
3880;872;1791_Purm_Louw_01B;1791;211;twede request;Vervolg op hij Twede request;1;N;p
3881;874;1791_Purm_Louw_01B;1791;212;het eerste request;Vervolg op  het Eerste Request;1;N;p
3882;877;1791_Purm_Louw_01B;1791;212;het twede request;op  het Twede request;1;N;p
3883;875;1791_Purm_Louw_01B;1791;212;het tweede request;Vervolg van  het Tweede Request;1;N;p
3884;876;1791_Purm_Louw_01B;1791;212;t eijnde van de dispositie van zijn hoogh op de request;t Eijnde van de dispositie van zijn Hoogh op de Request;1;N;p
3885;880;1791_Purm_Louw_01B;1791;213;de staeten van holland en west friesl;de Staeten van Holland en West Friesl uijt waer;1;N;p
3886;878;1791_Purm_Louw_01B;1791;213;het eerste request;van het Eerste Request;1;N;p
3887;879;1791_Purm_Louw_01B;1791;213;het twede request;van  het Twede Request;1;N;p
3888;881;1791_Purm_Louw_01B;1791;215;de dispositie van zijne doorl hoogh van den 8ste maert;de dispositie van zijne doorl Hoogh van den 8ste Maert;1;N;p
3889;882;1791_Purm_Louw_01B;1791;216;een keur tot redres der vervallene stads finantie;een Keur tot Redres der vervallene Stads Finantie  in de 13 Eerste Poincten komen de Stads;1;N;p
3890;884;1791_Purm_Louw_01B;1791;216;een resolut van 14 jan 1725;de Huijzen dog is volg een resolut van 14 Jan 1725 gecesseerd;1;N;p
3891;883;1791_Purm_Louw_01B;1791;216;voorgem resolutie;Volgens  voorgem Resolutie zoo werd er door de;1;N;p
3892;886;1791_Purm_Louw_01B;1791;217;de cisie;waeren en waar op de  de Cisie van zijne Hoogh gevolg is;1;N;p
3893;887;1791_Purm_Louw_01B;1791;217;het eerste request op artic 7;zoo vind men in het Eerste Request op Artic 7 dat er;1;N;p
3894;888;1791_Purm_Louw_01B;1791;217;request aan burgermeesteren en de vroedschappen;zig bij request aan Burgermeesteren en de Vroedschappen  vervoegd om te besolliciteeren dat die opengevallen;1;N;p
3895;889;1791_Purm_Louw_01B;1791;217;resolut in dato den 19 apr;leverden daer was reets een Resolut in dato den 19 Apr;1;N;p
3896;885;1791_Purm_Louw_01B;1791;217;twee requesten;twee requesten  aan zijne Hoogh alhier geprezenteerd;1;N;p
3897;890;1791_Purm_Louw_01B;1791;217;de nederl jaerboeken van de maand febr 1751;1 zie de Nederl Jaerboeken van de Maand Febr 1751;4;N;p
3898;893;1791_Purm_Louw_01B;1791;218;de keure in dato 29 aug 1750 betreffende het marktvee;Negende Artic van de keure in dato 29 Aug 1750 betreffende het Marktvee geärresteerd geworden;1;N;p
3899;891;1791_Purm_Louw_01B;1791;218;de voorgem heeren;de Voorgem Heeren met verzoek dat de doctooren en;1;N;p
3900;892;1791_Purm_Louw_01B;1791;218;deze requesten;deze requesten;1;N;p
3901;894;1791_Purm_Louw_01B;1791;219;zie nederlandsche jaerboeken van de jaere 1753 en 1754 bladz;1  zie Nederlandsche Jaerboeken van de jaere 1753 en 1754 bladz;4;N;p
3902;895;1791_Purm_Louw_01B;1791;220;request;drie gelijke deelen ten welke eijnde request;1;N;p
3903;897;1791_Purm_Louw_01B;1791;220;tie van t 6de en 9de artic van de keure van burger meesteren en de vroedschappen der stad in dato den 29 augustie 1750;tie van t 6de en 9de Artic van de Keure van Burger Meesteren en de Vroedschappen der Stad in dato den 29 Augustie 1750  door de voorsz;1;N;p
3904;896;1791_Purm_Louw_01B;1791;220;de voorgem jaerboeken van t jaer 1754 en de maend jan en  april bladz 17 en 314;# Zie hier van nader de voorgem Jaerboeken van t jaer 1754 en de Maend Jan en  April Bladz 17 en 314;4;N;p
3905;899;1791_Purm_Louw_01B;1791;233;dit reglem hier agter in t geheel van bladz 487 tot 495 te vinden is;dit reglem hier agter in t geheel van Bladz 487 tot 495 te vinden is  zie verders van t Collegie Medic op Bladz 376;1;N;p
3906;898;1791_Purm_Louw_01B;1791;233;men vind hier voor op bladz 318 en 319 onder het 7de articul van de requesten in den jaere 1749;Men vind hier voor op Bladz 318 en 319 onder het 7de Articul van de requesten in den jaere 1749  aan zijne;1;N;p
3907;900;1791_Purm_Louw_01B;1791;233;zie verders van t collegie medic op bladz 376;den is  zie verders van t Collegie Medic op Bladz 376;8;N;p
3908;902;1791_Purm_Louw_01B;1791;234;122;122  gebouwd dezelve werd te gelijk voor een Stookhok en Ker;1;N;p
3909;901;1791_Purm_Louw_01B;1791;234;welke octrooij hier voor in zijn geheel op bladz 86 en 87 te vinden is;S jaerlijks vergund hebben  welke Octrooij hier voor in zijn geheel op bladz 86 en 87 te vinden is welke Leermarkt;1;N;p
3910;903;1791_Purm_Louw_01B;1791;234;zie de afbeeld van deze kaemer in de beschrijving van  purmerende bladz 54;en sonder eenig aansien was zie de afbeeld van deze Kaemer in de Beschrijving van  Purmerende bladz 54;8;N;p
3911;906;1791_Purm_Louw_01B;1791;235;inlijdinge joël 3 vs 2;Nagezang Psalm 87 Vs 3 Inlijdinge Joël 3 Vs 2  deze;9;N;p
3912;904;1791_Purm_Louw_01B;1791;235;matheus 28 vs 19;Matheus 28 Vs 19  en zijne Han Sprg Handel 8 Vs 37;9;N;p
3913;905;1791_Purm_Louw_01B;1791;235;psalm 87 vs 3;Nagezang  Psalm 87 Vs 3 Inlijdinge Joël 3 Vs 2 deze;9;N;p
3914;907;1791_Purm_Louw_01B;1791;236;aenschrijvinge;den om redenen dat er  aenschrijvinge uijt Haege;1;N;p
3915;908;1791_Purm_Louw_01B;1791;236;jes@@@@@ 5 vs 39;ingeweijd nemende Sijne Text uijt Jes@@@@@ 5 Vs 39 onderzoekt de Schriften enz de;9;N;p
3916;909;1791_Purm_Louw_01B;1791;242;zie van deze loterij hier voor op bladz 230 enz;zie van deze Loterij hier voor op bladz 230 enz;8;N;p
3917;910;1791_Purm_Louw_01B;1791;243;deze aentek beginnende 1699 met de buijzen en de volg aenteken tot hier zijn van de burgemr cs del;de Winter Somwijlen gebeurd deze Aentek beginnende 1699 met de Buijzen en de volg aenteken tot hier zijn van de Burgemr Cs Del;8;N;p
3918;911;1791_Purm_Louw_01B;1791;244;conventie;Conventie  tusschen de Heeren Raeden en;1;N;p
3919;912;1791_Purm_Louw_01B;1791;247;octrooij;Octrooij  bij haar Edele Groot Moog de Heeren;1;N;p
3920;913;1791_Purm_Louw_01B;1791;248;conventie;Nader Conventie tusschen de twee Colom;1;N;p
3921;914;1791_Purm_Louw_01B;1791;251;conventien van dato 21 april ao 1710;Nawelke voorenstaende Conventien van dato 21 April Ao 1710 en de nadere Conventien van;1;N;p
3922;915;1791_Purm_Louw_01B;1791;251;den 14 april ao 1711;den 14 April Ao 1711  Wij Ondergesz Vroed;1;N;p
3923;916;1791_Purm_Louw_01B;1791;252;generale keure;Generale Keure;1;N;p
3924;917;1791_Purm_Louw_01B;1791;281;keure en ordonnantie;Keure en Ordonnantie;1;N;p
3925;918;1791_Purm_Louw_01B;1791;295;zie den eedt der schutters hier voor op bladzeijde 291;Zie den Eedt der Schutters hier voor op Bladzeijde 291;8;N;p
3926;919;1791_Purm_Louw_01B;1791;308;amsterdam bladz 297 enz;Amsterdam bladz 297 enz;8;N;p
3927;920;1791_Purm_Louw_01B;1791;308;meld deze voorgem schrijver op bladz 297 en 298;Wegens zijne begraefplaets meld deze voorgem schrijver op bladz 297 en 298  dat W Eggert;8;N;p
3928;921;1791_Purm_Louw_01B;1791;309;# zie ijsaac le long beschrijv der reformatie van de stad amsterd bladz 314 315;# zie IJsaac Le Long beschrijv der reformatie van de stad Amsterd bladz 314 315;8;N;p
3929;922;1791_Purm_Louw_01B;1791;310;vide casper commelijn beschrijvinge van de stad amsterdam pagina 428;drukt Vide Casper Commelijn beschrijvinge van de Stad Amsterdam Pagina 428;8;N;p
3930;923;1791_Purm_Louw_01B;1791;310;voor gemeld op bladz 494 en bij dapper beschrijv van amsterdm pag 146 tot 151;voor gemeld op Bladz 494 en bij dapper beschrijv van Amsterdm pag 146 tot 151;8;N;p
3931;924;1791_Purm_Louw_01B;1791;310;zie hier van nederl jaarboeken nov 1748 bladz 1193;zie hier van Nederl Jaarboeken Nov 1748 bladz 1193;4;N;p
3932;6337;1792_Brie_Klui_01;1792;4;men;Men  verhaalt dat in een van onse naburige steden een jonge;6;N;p
3933;6340;1792_Brie_Klui_01;1792;5;dese publicatie;Dese publicatie schoon in het laast van den jare 1746 gepubliceert laten;1;N;p
3934;6339;1792_Brie_Klui_01;1792;5;een publicatie van dheeren burgermeesteren <12> en vroetschappen der stadt brielle;wij aldra in handen krijgen een publicatie van dHeeren Burgermeesteren <12> en Vroetschappen der Stadt Brielle  teneijnde aan de nieuwe aangelegde;1;N;p
3935;6338;1792_Brie_Klui_01;1792;5;menigvuldige hantvesten keuren en privilegien aan dese stadt voor en omtrent het jaar 1400 gegeeven;commertie gebloeijt <3> heeft getuigende menigvuldige hantvesten keuren en privilegien aan dese Stadt voor en omtrent het jaar 1400 gegeeven Egter heeft dese aloude Stadt;6;N;p
3936;6341;1792_Brie_Klui_01;1792;8;ik;over nader gedeclareert hadde dog ik gelooff <41> niet dat hij;6;N;p
3937;6342;1792_Brie_Klui_01;1792;15;uit de notulen van de vroedschap van den 19e julij 1672;Uit de notulen van de Vroedschap van den 19e Julij 1672  zie ik dat op den 11e dier maand door;3;N;p
3938;6343;1792_Brie_Klui_01;1792;17;siet het leven van admiraal de ruiter pagina 842-843;"Op welke seinen promptelijk secuur te wagten hebben  Siet het leven van Admiraal de Ruiter pagina 842-843 """;8;N;p
3939;6344;1792_Brie_Klui_01;1792;18;briefje;als dan zulx op een briefje  gestelt inhoudende hoeveel dagen zij;2;N;p
3940;6346;1792_Brie_Klui_01;1792;20;placcaa;nog niet dat er geen placcaa t van hun hoog Mogende;1;N;p
3941;6345;1792_Brie_Klui_01;1792;20;placcaat;nog niet dat er geen placcaat  van hun hoog Mogende tegen;1;N;p
3942;6347;1792_Brie_Klui_01;1792;20;gerugt;liet niet na een groot gerugt  te maken in ons Vaderlant;5;N;p
3943;6348;1792_Brie_Klui_01;1792;36;placcaat;nader verklaring zullen wij het placcaat hier zelve laten volgen en;1;N;p
3944;6349;1792_Brie_Klui_01;1792;36;placcaat;nader verklaring zullen wij het placcaat hier zelve laten volgen en;1;N;p
3945;6350;1792_Brie_Klui_01;1792;36;placcaat;t Eerste lit van dit placcaat is al spoedog alomme geëxecuteert;1;N;p
3946;6351;1792_Brie_Klui_01;1792;37;placcaat;Het tweede lit van dit placcaat  wert mede reets in trein;1;N;p
3947;6352;1792_Brie_Klui_01;1792;39;lijst;hier nog bijvoegen een nette lijst hoeveel ider persoon in de;1;N;p
3948;6355;1792_Brie_Klui_01;1792;42;gerugt;<187> Het gerugt  in dese Stadt verspreit sijnde baarde zodanigen verslagentheit;5;N;p
3949;6354;1792_Brie_Klui_01;1792;42;tijding;De tijding  van de verovering deser vesting wiert alhier gebragt des;7;N;p
3950;6353;1792_Brie_Klui_01;1792;42;ik;reden zullen ontwinden Alvorens moet ik  nog seggen dat dheer Augustinus;6;N;p
3951;6358;1792_Brie_Klui_01;1792;47;briefje;deedt vragen wat in het briefje geschreven stont dog het is;2;N;p
3952;6357;1792_Brie_Klui_01;1792;47;publicatie;een stondt verbaast die deese publicatie hoorde niemant hadt van dese;1;N;p
3953;6356;1792_Brie_Klui_01;1792;47;men;andere stadt deser provintie zulx men  kan seggen dat dit werk;6;N;p
3954;6359;1792_Brie_Klui_01;1792;49;men;Als men  des anderen daags door deese Stadt wandelde sag men;6;N;p
3955;6360;1792_Brie_Klui_01;1792;49;wij;Wijders hebben wij  dit jaar niets meer merkwaardigst te verhalen derhalve;6;N;p
3956;6361;1792_Brie_Klui_01;1792;50;wij;sedert eenige dag gebeurt kunnen wij  niet nalaten alhier te verhalen;6;N;p
3957;6362;1792_Brie_Klui_01;1792;50;wij;sedert eenige dag gebeurt kunnen wij niet nalaten alhier te verhalen;6;N;p
3958;6363;1792_Brie_Klui_01;1792;50;wij;Terwijl wij  dit in passant gesegt hebben gaan wij eens beschouwen;6;N;p
